timestamp,segment_id,lat,lon,street_name,traffic_score,congestion_level,speed_avg,pixels_free,pixels_slow,pixels_moderate,pixels_heavy,pixels_jam,total_traffic_pixels,pct_free,pct_slow,pct_moderate,pct_heavy,pct_jam,weather_temp_c,weather_feels_c,weather_humidity,weather_wind_ms,weather_precip_1h,weather_visibility_m,weather_condition,weather_description,tile_x,tile_y,tile_z
2026-04-17T13:38:26Z,z15_x23379_y12015,43.201172,76.854858,,2.43,Low,55.1,5417,52,33,958,0,6460,83.85,0.8,0.51,14.83,0.0,,,,,,,,,23379,12015,15
2026-04-17T13:38:26Z,z15_x23379_y12016,43.193163,76.854858,,2.1,Low,57.4,9164,364,13,916,0,10457,87.64,3.48,0.12,8.76,0.0,,,,,,,,,23379,12016,15
2026-04-17T13:38:26Z,z15_x23379_y12017,43.185153,76.854858,,2.24,Low,56.5,8248,1247,36,835,0,10366,79.57,12.03,0.35,8.06,0.0,,,,,,,,,23379,12017,15
2026-04-17T13:38:26Z,z15_x23379_y12018,43.177141,76.854858,,2.2,Low,56.7,6393,3364,23,0,0,9780,65.37,34.4,0.24,0.0,0.0,,,,,,,,,23379,12018,15
2026-04-17T13:38:26Z,z15_x23379_y12019,43.169129,76.854858,,1.73,Low,60.0,9046,1203,0,0,0,10249,88.26,11.74,0.0,0.0,0.0,,,,,,,,,23379,12019,15
2026-04-17T13:38:26Z,z15_x23380_y11999,43.329174,76.865845,,1.5,Low,61.6,18,0,0,0,0,18,100.0,0.0,0.0,0.0,0.0,,,,,,,,,23380,11999,15
2026-04-17T13:38:26Z,z15_x23380_y12000,43.321181,76.865845,,1.5,Low,61.6,3679,0,0,0,0,3679,100.0,0.0,0.0,0.0,0.0,,,,,,,,,23380,12000,15
2026-04-17T13:38:26Z,z15_x23380_y12001,43.313188,76.865845,,1.5,Low,61.6,2146,0,0,0,0,2146,100.0,0.0,0.0,0.0,0.0,,,,,,,,,23380,12001,15
2026-04-17T13:38:26Z,z15_x23380_y12002,43.305194,76.865845,,0.0,Unknown,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,23380,12002,15
2026-04-17T13:38:26Z,z15_x23380_y12008,43.257206,76.865845,,1.5,Low,61.6,569,0,0,0,0,569,100.0,0.0,0.0,0.0,0.0,,,,,,,,,23380,12008,15
2026-04-17T13:38:26Z,z15_x23380_y12009,43.249204,76.865845,,1.5,Low,61.6,175,0,0,0,0,175,100.0,0.0,0.0,0.0,0.0,,,,,,,,,23380,12009,15
2026-04-17T13:38:26Z,z15_x23380_y12010,43.241201,76.865845,,1.5,Low,61.6,1728,0,0,0,0,1728,100.0,0.0,0.0,0.0,0.0,,,,,,,,,23380,12010,15
2026-04-17T13:38:26Z,z15_x23380_y12011,43.233197,76.865845,,3.87,Medium,45.2,1225,1,54,775,0,2055,59.61,0.05,2.63,37.71,0.0,,,,,,,,,23380,12011,15
2026-04-17T13:38:26Z,z15_x23380_y12012,43.225193,76.865845,,1.5,Low,61.6,2803,0,0,0,0,2803,100.0,0.0,0.0,0.0,0.0,,,,,,,,,23380,12012,15
2026-04-17T13:38:26Z,z15_x23380_y12014,43.20918,76.865845,,1.5,Low,61.6,780,0,0,0,0,780,100.0,0.0,0.0,0.0,0.0,,,,,,,,,23380,12014,15
2026-04-17T13:38:26Z,z15_x23380_y12015,43.201172,76.865845,,1.5,Low,61.6,682,0,0,0,0,682,100.0,0.0,0.0,0.0,0.0,,,,,,,,,23380,12015,15
2026-04-17T13:38:26Z,z15_x23380_y12016,43.193163,76.865845,,1.94,Low,58.5,3838,1086,0,0,0,4924,77.94,22.06,0.0,0.0,0.0,,,,,,,,,23380,12016,15
2026-04-17T13:38:26Z,z15_x23380_y12017,43.185153,76.865845,,1.52,Low,61.4,4835,57,0,0,0,4892,98.83,1.17,0.0,0.0,0.0,,,,,,,,,23380,12017,15
