timestamp,segment_id,lat,lon,street_name,traffic_score,congestion_level,speed_avg,pixels_free,pixels_slow,pixels_moderate,pixels_heavy,pixels_jam,total_traffic_pixels,pct_free,pct_slow,pct_moderate,pct_heavy,pct_jam,weather_temp_c,weather_feels_c,weather_humidity,weather_wind_ms,weather_precip_1h,weather_visibility_m,weather_condition,weather_description,tile_x,tile_y,tile_z
2026-04-05T18:30:19Z,z14_x11696_y6000,43.317185,77.003174,,1.5,Low,61.6,1838,0,0,0,0,1838,100.0,0.0,0.0,0.0,0.0,,,,,,,,,11696,6000,14
2026-04-05T18:30:19Z,z14_x11696_y6001,43.301196,77.003174,,1.81,Low,59.4,3232,596,0,0,0,3828,84.43,15.57,0.0,0.0,0.0,,,,,,,,,11696,6001,14
2026-04-05T18:30:19Z,z14_x11696_y6002,43.285203,77.003174,,0.0,Unknown,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,11696,6002,14
2026-04-05T18:30:19Z,z14_x11696_y6003,43.269206,77.003174,,1.5,Low,61.6,650,0,0,0,0,650,100.0,0.0,0.0,0.0,0.0,,,,,,,,,11696,6003,14
2026-04-05T18:30:19Z,z14_x11696_y6004,43.253205,77.003174,,1.5,Low,61.6,2316,0,0,0,0,2316,100.0,0.0,0.0,0.0,0.0,,,,,,,,,11696,6004,14
2026-04-05T18:30:19Z,z14_x11696_y6005,43.237199,77.003174,,1.5,Low,61.6,765,0,0,0,0,765,100.0,0.0,0.0,0.0,0.0,,,,,,,,,11696,6005,14
2026-04-05T18:30:19Z,z14_x11696_y6006,43.22119,77.003174,,1.5,Low,61.6,4801,0,0,0,0,4801,100.0,0.0,0.0,0.0,0.0,,,,,,,,,11696,6006,14
2026-04-05T18:30:19Z,z14_x11696_y6007,43.205176,77.003174,,1.5,Low,61.6,4113,0,0,0,0,4113,100.0,0.0,0.0,0.0,0.0,,,,,,,,,11696,6007,14
2026-04-05T18:30:19Z,z14_x11696_y6008,43.189158,77.003174,,1.53,Low,61.3,6485,105,0,0,0,6590,98.41,1.59,0.0,0.0,0.0,,,,,,,,,11696,6008,14
2026-04-05T18:30:19Z,z14_x11696_y6009,43.173135,77.003174,,1.52,Low,61.4,4383,55,0,0,0,4438,98.76,1.24,0.0,0.0,0.0,,,,,,,,,11696,6009,14
2026-04-05T18:30:19Z,z14_x11697_y5996,43.381098,77.025146,,1.5,Low,61.6,1666,0,0,0,0,1666,100.0,0.0,0.0,0.0,0.0,,,,,,,,,11697,5996,14
2026-04-05T18:30:19Z,z14_x11697_y5997,43.365126,77.025146,,1.5,Low,61.6,364,0,0,0,0,364,100.0,0.0,0.0,0.0,0.0,,,,,,,,,11697,5997,14
2026-04-05T18:30:19Z,z14_x11697_y5998,43.34915,77.025146,,1.5,Low,61.6,103,0,0,0,0,103,100.0,0.0,0.0,0.0,0.0,,,,,,,,,11697,5998,14
2026-04-05T18:30:19Z,z14_x11697_y5999,43.333169,77.025146,,1.5,Low,61.6,80,0,0,0,0,80,100.0,0.0,0.0,0.0,0.0,,,,,,,,,11697,5999,14
2026-04-05T18:30:19Z,z14_x11697_y6000,43.317185,77.025146,,1.5,Low,61.6,89,0,0,0,0,89,100.0,0.0,0.0,0.0,0.0,,,,,,,,,11697,6000,14
2026-04-05T18:30:19Z,z14_x11697_y6001,43.301196,77.025146,,1.73,Low,60.0,2503,328,0,0,0,2831,88.41,11.59,0.0,0.0,0.0,,,,,,,,,11697,6001,14
2026-04-05T18:30:19Z,z14_x11697_y6002,43.285203,77.025146,,1.67,Low,60.4,4911,462,0,0,0,5373,91.4,8.6,0.0,0.0,0.0,,,,,,,,,11697,6002,14
